"","Date","Max_TemperatureC","Mean_TemperatureC","Min_TemperatureC","Dew_PointC","MeanDew_PointC","Min_DewpointC","Max_Humidity","Mean_Humidity","Min_Humidity","Max_Sea_Level_PressurehPa","Mean_Sea_Level_PressurehPa","Min_Sea_Level_PressurehPa","Max_VisibilityKm","Mean_VisibilityKm","Min_VisibilitykM","Max_Wind_SpeedKm_h","Mean_Wind_SpeedKm_h","Max_Gust_SpeedKm_h","Precipitationmm","CloudCover","Events","WindDirDegrees","Station"
"35",2013-02-04,7,4,2,6,3,1,100,88,76,1002,999,997,10,8,4,40,24,63,0,6,"Rain",253,"EDHL"
"36",2013-02-05,3,1,0,1,0,-1,100,94,87,994,992,991,10,7,1,26,21,NA,0,6,"Rain-Snow",239,"EDHL"
"37",2013-02-06,2,1,0,2,1,-2,100,95,87,998,996,995,10,6,1,23,18,NA,0,6,"Rain-Snow",242,"EDHL"
"38",2013-02-07,1,0,-1,0,-1,-2,100,92,87,1009,1007,1004,10,8,3,13,8,NA,0,6,"Snow",308,"EDHL"
"39",2013-02-08,1,-1,-3,0,-2,-4,100,93,86,1014,1012,1010,9,6,1,14,11,NA,0,6,"Snow",321,"EDHL"
"40",2013-02-09,0,-2,-3,-2,-3,-5,93,85,69,1018,1018,1017,10,6,1,19,11,NA,0,6,"Snow",323,"EDHL"
"41",2013-02-10,-1,-3,-4,-3,-4,-5,100,89,80,1016,1015,1014,10,6,2,19,11,NA,0,6,NA,145,"EDHL"
"42",2013-02-11,0,-4,-8,-5,-7,-9,93,77,60,1013,1013,1012,10,8,4,27,18,NA,0,5,NA,79,"EDHL"
"43",2013-02-12,0,-1,-1,-1,-2,-3,100,91,86,1018,1016,1015,10,6,1,19,8,NA,0,7,"Snow",27,"EDHL"
"44",2013-02-13,1,-2,-7,-2,-4,-8,93,80,69,1028,1026,1022,10,10,10,11,6,NA,0,5,"Snow",55,"EDHL"
"45",2013-02-14,1,-3,-6,-3,-5,-7,100,79,65,1026,1022,1018,10,9,7,26,13,NA,0,4,NA,140,"EDHL"
"46",2013-02-15,2,0,-2,-1,-2,-3,93,86,75,1021,1019,1017,7,5,2,16,13,NA,0,6,NA,134,"EDHL"
"47",2013-02-16,2,1,0,1,0,0,100,97,87,1025,1024,1023,4,2,0,11,8,NA,0,8,"Fog",93,"EDHL"
"48",2013-02-17,2,1,0,1,1,0,100,93,87,1027,1026,1025,7,5,2,8,6,NA,0,6,NA,125,"EDHL"
"49",2013-02-18,3,1,0,1,0,-1,100,89,75,1023,1021,1018,7,5,4,16,8,NA,0,6,NA,255,"EDHL"
"50",2013-02-19,2,1,0,1,-2,-5,100,83,65,1020,1016,1012,10,9,4,21,16,NA,0,6,"Rain-Snow",22,"EDHL"
"51",2013-02-20,0,-1,-1,-3,-4,-7,86,75,60,1027,1026,1024,10,9,6,29,21,47,0,6,"Snow",30,"EDHL"
"52",2013-02-21,0,-1,-1,-2,-4,-5,93,76,75,1027,1026,1025,10,10,1,24,19,NA,0,6,"Snow",30,"EDHL"
"53",2013-02-22,-1,-3,-5,-3,-6,-8,100,74,60,1023,1022,1021,10,9,6,24,13,NA,0,5,"Snow",71,"EDHL"
"54",2013-02-23,0,-1,-1,-1,-4,-7,93,75,64,1020,1019,1018,10,9,4,34,27,55,0,6,"Snow",56,"EDHL"
"55",2013-02-24,1,1,1,1,1,0,100,98,93,1019,1017,1016,5,4,1,24,19,NA,0,6,"Rain-Snow",46,"EDHL"
"56",2013-02-25,2,1,1,1,1,0,100,94,87,1028,1025,1022,7,5,3,23,18,NA,0,6,"Rain-Snow",52,"EDHL"
"57",2013-02-26,2,1,1,0,0,-1,93,90,87,1034,1034,1033,9,7,6,21,14,NA,0,7,NA,54,"EDHL"
"58",2013-02-27,6,3,0,-1,-2,-3,81,70,61,1035,1033,1032,10,10,10,11,6,NA,0,5,NA,132,"EDHL"
"59",2013-02-28,3,0,-2,3,0,-3,100,97,93,1028,1026,1023,3,2,1,23,16,NA,0,8,NA,265,"EDHL"
"60",2013-03-01,8,4,0,2,0,-3,93,79,61,1024,1022,1020,10,9,7,14,10,NA,0,5,NA,297,"EDHL"
"61",2013-03-02,3,0,-2,0,-1,-2,100,92,75,1024,1022,1019,10,8,3,29,18,NA,0,6,NA,263,"EDHL"
"62",2013-03-03,7,4,2,1,-1,-2,81,69,57,1022,1020,1018,10,10,10,21,16,NA,0,4,NA,296,"EDHL"
"63",2013-03-04,7,1,-5,2,-1,-6,100,84,61,1023,1022,1019,10,7,4,13,5,NA,0,1,"Fog",146,"EDHL"
"64",2013-03-05,13,7,0,0,-2,-4,81,56,38,1014,1011,1009,NA,NA,NA,14,11,NA,0,NA,NA,153,"EDHL"
"65",2013-03-06,12,3,-5,3,1,-5,100,71,47,1007,1006,1005,9,9,8,16,6,NA,0,NA,"Fog",65,"EDHL"
"66",2013-03-07,7,3,1,1,-1,-5,93,72,56,1008,1007,1007,9,7,5,35,24,55,0,1,NA,70,"EDHL"
"67",2013-03-08,4,2,0,-1,-3,-4,93,72,60,1009,1009,1008,10,10,8,34,24,NA,0,6,"Rain",86,"EDHL"
"68",2013-03-09,3,1,-1,0,-4,-7,100,72,56,1008,1006,1005,10,7,1,35,27,NA,0,6,"Snow",84,"EDHL"
"69",2013-03-10,-2,-3,-3,-2,-4,-6,100,86,74,1007,1005,1004,10,7,1,37,29,61,0,6,"Snow",65,"EDHL"
"70",2013-03-11,-3,-4,-4,-3,-4,-6,100,98,86,1011,1010,1008,10,3,0,29,23,55,0,7,"Snow",49,"EDHL"
"71",2013-03-12,2,-4,-11,-2,-9,-12,100,70,51,1009,1007,1006,10,10,10,16,6,NA,0,3,"Snow",54,"EDHL"
"72",2013-03-13,0,-7,-14,-5,-8,-15,93,72,55,1006,1005,1004,10,10,8,16,10,NA,0,5,"Snow",216,"EDHL"
"73",2013-03-14,2,-2,-6,-2,-5,-9,100,79,64,1013,1011,1008,10,8,2,16,8,NA,0,6,"Snow",327,"EDHL"
"74",2013-03-15,6,-4,-14,0,-7,-15,100,69,47,1016,1016,1014,10,7,2,11,3,NA,0,1,"Fog",221,"EDHL"
"75",2013-03-16,3,-1,-4,-5,-7,-10,64,56,52,1015,1014,1012,10,10,10,26,19,NA,0,6,NA,146,"EDHL"
"76",2013-03-17,3,0,-2,-8,-9,-10,59,47,38,1008,1006,1005,10,10,10,35,27,48,0,6,NA,121,"EDHL"
"77",2013-03-18,-1,-2,-3,-2,-3,-5,100,88,75,1000,1000,999,8,5,1,29,24,NA,0,6,"Snow",93,"EDHL"
"78",2013-03-19,1,-1,-2,0,-1,-3,100,98,86,1003,999,998,4,2,1,27,18,47,0,6,"Snow",29,"EDHL"
"79",2013-03-20,2,-1,-3,-1,-2,-3,100,89,75,1010,1007,1006,10,8,2,19,11,NA,0,6,"Snow",27,"EDHL"
"80",2013-03-21,1,-1,-2,-1,-3,-5,100,87,69,1022,1020,1016,10,7,2,16,13,NA,0,6,"Snow",20,"EDHL"
"81",2013-03-22,1,-2,-4,-1,-5,-8,100,80,60,1027,1025,1024,10,7,1,37,16,NA,0,4,"Snow",71,"EDHL"
"82",2013-03-23,-3,-4,-6,-11,-12,-12,63,56,51,1029,1028,1028,10,10,10,40,29,NA,0,1,NA,90,"EDHL"
"83",2013-03-24,1,-3,-7,-6,-8,-12,80,61,51,1029,1027,1025,10,10,10,32,21,NA,0,1,NA,87,"EDHL"
"84",2013-03-25,1,-2,-5,-6,-8,-8,80,63,52,1026,1024,1022,10,10,10,39,26,60,0,3,NA,79,"EDHL"
"85",2013-03-26,2,0,-2,-3,-5,-7,86,68,52,1021,1020,1018,10,10,7,35,21,52,0,4,"Snow",73,"EDHL"
"86",2013-03-27,3,-2,-6,-5,-6,-7,93,67,48,1019,1018,1017,NA,NA,NA,29,19,NA,0,NA,NA,77,"EDHL"
"87",2013-03-28,2,0,-2,-4,-6,-7,75,64,60,1015,1014,1012,10,10,7,29,21,NA,0,6,NA,90,"EDHL"
"88",2013-03-29,1,-1,-2,0,-1,-2,100,91,81,1009,1008,1007,9,5,2,16,10,NA,0,7,"Snow",25,"EDHL"
"89",2013-03-30,3,1,0,-1,-3,-4,93,76,60,1010,1009,1008,10,9,5,16,11,NA,0,6,"Snow",4,"EDHL"
"90",2013-03-31,3,1,-1,-1,-6,-9,100,60,41,1014,1014,1013,10,10,10,24,16,NA,0,2,NA,34,"EDHL"
"91",2013-04-01,5,1,-2,-2,-6,-9,93,55,36,1014,1013,1012,10,10,10,21,11,NA,0,1,NA,55,"EDHL"
"92",2013-04-02,6,-1,-8,-3,-5,-9,93,62,42,1020,1017,1015,NA,NA,NA,24,8,NA,0,NA,NA,63,"EDHL"
"93",2013-04-03,4,0,-4,-2,-4,-6,87,68,52,1023,1022,1021,10,10,10,32,14,NA,0,4,NA,69,"EDHL"
"94",2013-04-04,4,0,-3,0,-2,-4,93,76,70,1019,1017,1016,10,10,10,29,19,NA,0,2,NA,53,"EDHL"
"95",2013-04-05,2,1,1,1,0,-1,93,90,87,1016,1014,1013,10,8,6,23,18,NA,0,7,"Snow",46,"EDHL"
"96",2013-04-06,8,3,-2,-1,-5,-8,86,52,36,1021,1020,1018,NA,NA,NA,16,10,NA,0,NA,NA,45,"EDHL"
"97",2013-04-07,7,3,-1,2,-1,-2,100,73,53,1022,1020,1017,10,8,1,27,16,NA,0,4,NA,267,"EDHL"
"98",2013-04-08,6,2,-1,0,-1,-3,100,73,53,1014,1012,1010,10,8,3,23,10,NA,0,4,NA,60,"EDHL"
"99",2013-04-09,10,5,0,0,-2,-3,80,57,43,1007,1006,1005,10,9,7,35,24,48,0,4,"Rain",101,"EDHL"
"100",2013-04-10,6,4,3,6,4,0,100,95,81,1006,1006,1005,10,4,2,19,14,NA,0,6,"Rain",104,"EDHL"
"101",2013-04-11,9,7,4,9,7,4,100,100,93,1004,1000,997,4,2,1,23,10,NA,0,6,"Fog-Rain",120,"EDHL"
"102",2013-04-12,12,9,7,8,7,6,100,93,72,1002,1000,997,10,7,2,32,16,NA,0,6,"Rain",250,"EDHL"
"103",2013-04-13,8,6,4,8,7,4,100,99,93,1020,1013,1005,10,7,3,32,19,47,0,6,"Rain",257,"EDHL"
"104",2013-04-14,17,10,4,11,8,4,100,75,59,1024,1023,1022,10,9,6,23,13,NA,0,6,NA,163,"EDHL"
"105",2013-04-15,24,17,11,13,10,7,88,62,47,1020,1019,1017,10,10,10,24,19,NA,0,6,"Rain",229,"EDHL"
"106",2013-04-16,19,14,10,15,11,7,100,78,52,1019,1017,1016,10,5,0,21,8,NA,0,4,"Fog",205,"EDHL"
"107",2013-04-17,19,13,7,11,9,7,100,70,52,1021,1020,1017,10,10,10,23,13,NA,0,3,NA,214,"EDHL"
"108",2013-04-18,19,17,14,11,3,-5,77,44,22,1014,1010,1008,10,9,8,50,29,77,0,4,NA,245,"EDHL"
"109",2013-04-19,13,10,8,7,4,2,82,65,54,1025,1020,1015,10,10,10,35,24,52,0,3,NA,266,"EDHL"
"110",2013-04-20,11,6,1,4,0,-4,100,60,37,1032,1031,1030,10,10,10,16,13,NA,0,2,NA,5,"EDHL"
"111",2013-04-21,15,8,0,4,2,-1,100,58,34,1027,1022,1017,NA,NA,NA,23,11,NA,0,NA,NA,99,"EDHL"
"112",2013-04-22,15,11,8,8,3,-3,87,60,29,1015,1015,1014,10,10,9,23,10,NA,0,6,"Rain",261,"EDHL"
"113",2013-04-23,14,11,8,9,6,1,82,68,48,1020,1016,1012,10,10,10,34,24,53,0,5,NA,254,"EDHL"
"114",2013-04-24,20,12,4,8,7,4,100,59,45,1025,1022,1020,10,10,10,29,16,47,0,3,NA,229,"EDHL"
"115",2013-04-25,19,14,9,12,11,9,100,83,56,1025,1023,1018,10,7,4,10,6,NA,0,6,NA,216,"EDHL"
"116",2013-04-26,12,9,6,12,9,6,100,100,100,1011,1009,1006,10,5,2,23,10,NA,0,6,"Rain",336,"EDHL"
"117",2013-04-27,11,8,6,6,3,0,100,74,47,1013,1010,1008,10,10,6,16,11,NA,0,5,NA,334,"EDHL"
"118",2013-04-28,13,7,2,6,2,-2,100,66,41,1017,1016,1014,10,8,1,19,10,NA,0,4,NA,256,"EDHL"
"119",2013-04-29,13,9,5,6,3,-4,93,65,33,1018,1014,1011,10,10,10,40,23,52,0,5,"Rain",238,"EDHL"
"120",2013-04-30,14,9,5,5,2,1,87,58,41,1025,1022,1020,10,10,10,26,16,NA,0,4,NA,279,"EDHL"
"121",2013-05-01,15,7,-1,6,1,-5,100,56,31,1028,1026,1023,10,10,10,21,8,NA,0,1,"Fog",73,"EDHL"
"122",2013-05-02,13,10,8,4,-1,-5,66,45,30,1024,1023,1022,NA,NA,NA,27,16,NA,0,NA,NA,38,"EDHL"
"123",2013-05-03,17,10,3,4,1,-2,70,47,36,1021,1019,1017,NA,NA,NA,23,10,NA,0,NA,NA,73,"EDHL"
"124",2013-05-04,21,13,7,7,5,2,71,51,33,1018,1016,1014,NA,NA,NA,24,16,34,0,NA,NA,231,"EDHL"
"125",2013-05-05,20,13,6,9,7,5,100,58,40,1023,1023,1022,10,10,10,23,14,NA,0,3,NA,255,"EDHL"
"126",2013-05-06,23,14,6,11,9,6,100,65,38,1023,1022,1020,10,9,8,16,6,NA,0,3,"Fog",45,"EDHL"
"127",2013-05-07,21,13,7,13,10,7,100,65,46,1020,1018,1016,10,10,10,26,13,NA,0,6,"Fog-Rain",45,"EDHL"
"128",2013-05-08,22,17,13,17,13,9,100,75,50,1013,1011,1009,10,7,3,26,11,45,0,5,NA,168,"EDHL"
"129",2013-05-09,19,17,12,16,13,11,100,82,64,1012,1011,1010,10,10,8,23,10,NA,0,5,"Rain",272,"EDHL"
"130",2013-05-10,19,14,11,15,7,4,100,61,40,1014,1011,1010,10,8,1,32,14,NA,0,5,"Fog",238,"EDHL"
"131",2013-05-11,18,13,9,10,8,5,94,68,45,1014,1012,1010,10,10,10,32,14,NA,0,5,"Rain",204,"EDHL"
"132",2013-05-12,13,10,7,10,7,4,100,77,58,1014,1011,1009,10,10,10,24,14,NA,0,5,"Rain",242,"EDHL"
"133",2013-05-13,13,9,6,12,9,6,100,87,63,1013,1010,1009,10,9,5,27,16,NA,0,6,"Rain",198,"EDHL"
"134",2013-05-14,15,11,7,8,5,2,100,64,44,1010,1009,1007,10,9,7,27,19,42,0,4,"Rain",220,"EDHL"
"135",2013-05-15,25,18,10,13,10,8,94,58,34,1004,1002,999,10,10,10,35,19,58,0,6,"Rain-Thunderstorm",145,"EDHL"
"136",2013-05-16,21,16,11,15,13,11,100,79,64,1003,1000,997,10,9,6,26,13,NA,0,2,NA,26,"EDHL"
"137",2013-05-17,26,20,15,16,14,12,94,66,47,1001,1000,998,10,10,10,23,14,42,0,3,"Thunderstorm",81,"EDHL"
"138",2013-05-18,13,12,11,13,12,11,100,100,94,1009,1006,1002,10,5,1,21,14,NA,0,7,"Fog-Rain",277,"EDHL"
"139",2013-05-19,14,12,10,14,12,10,100,100,100,1010,1009,1008,8,5,3,13,8,NA,0,7,NA,274,"EDHL"
"140",2013-05-20,17,14,12,16,14,12,100,96,82,1009,1007,1006,9,5,1,14,6,NA,0,6,NA,128,"EDHL"
"141",2013-05-21,13,12,12,13,12,12,100,100,100,1008,1007,1005,6,5,3,21,14,NA,0,6,"Rain",241,"EDHL"
"142",2013-05-22,10,9,8,9,8,4,100,93,76,1006,1002,1001,10,8,5,39,23,61,0,6,"Rain",286,"EDHL"
"143",2013-05-23,12,8,5,6,4,1,100,71,47,1007,1007,1006,10,10,10,23,14,NA,0,5,NA,248,"EDHL"
"144",2013-05-24,14,10,7,9,8,6,100,84,67,1013,1011,1009,10,10,10,14,10,NA,0,6,NA,270,"EDHL"
"145",2013-05-25,12,9,7,12,9,7,100,100,100,1011,1009,1008,9,7,4,16,10,NA,0,7,"Rain",283,"EDHL"
"146",2013-05-26,13,11,10,13,12,10,100,100,100,1004,1003,1002,10,7,3,19,11,NA,0,6,"Rain",1,"EDHL"
"147",2013-05-27,18,14,10,13,11,8,100,79,63,1009,1007,1005,10,9,5,16,10,NA,0,5,NA,64,"EDHL"
"148",2013-05-28,17,12,8,15,13,8,100,91,72,1007,1005,1002,10,8,0,21,10,NA,0,6,"Fog-Rain",357,"EDHL"
"149",2013-05-29,20,16,11,14,12,10,100,83,56,1002,999,997,10,9,3,19,10,NA,0,5,"Rain",134,"EDHL"
"150",2013-05-30,19,16,12,14,12,10,100,76,68,1007,1007,1005,10,10,10,24,10,NA,0,4,"Rain",40,"EDHL"
"151",2013-05-31,21,17,13,15,12,10,88,69,59,1007,1006,1005,10,10,10,26,18,42,0,4,NA,21,"EDHL"
"152",2013-06-01,22,18,14,17,15,12,100,79,68,1013,1010,1009,10,10,8,26,13,NA,0,4,"Rain-Thunderstorm",307,"EDHL"
"153",2013-06-02,16,13,10,8,7,6,82,64,55,1022,1019,1016,10,10,10,29,21,NA,0,3,NA,317,"EDHL"
"154",2013-06-03,19,13,8,8,6,5,87,56,40,1024,1023,1022,10,10,10,24,16,NA,0,4,NA,321,"EDHL"
"155",2013-06-04,18,14,11,11,8,3,88,61,39,1022,1022,1021,10,10,10,26,16,NA,0,2,NA,29,"EDHL"
"156",2013-06-05,21,13,7,10,7,2,87,53,30,1022,1021,1020,10,10,10,21,6,NA,0,2,NA,121,"EDHL"
"157",2013-06-06,21,16,12,9,7,4,72,46,35,1023,1023,1022,NA,NA,NA,21,10,NA,0,NA,NA,72,"EDHL"
"158",2013-06-07,22,16,10,10,8,4,87,50,31,1023,1022,1020,10,10,10,14,6,NA,0,NA,"Fog",62,"EDHL"
"159",2013-06-08,21,16,10,12,11,6,88,66,38,1020,1018,1016,10,10,10,21,10,NA,0,2,"Fog",347,"EDHL"
"160",2013-06-09,19,14,9,9,8,7,93,67,49,1015,1013,1010,10,10,10,14,8,NA,0,4,NA,326,"EDHL"
"161",2013-06-10,21,14,8,11,9,4,100,60,33,1012,1011,1011,10,10,10,14,8,NA,0,2,NA,359,"EDHL"
"162",2013-06-11,20,16,11,10,9,8,94,61,49,1017,1016,1015,10,10,6,16,11,NA,0,2,NA,286,"EDHL"
"163",2013-06-12,25,17,9,14,11,7,88,54,38,1019,1017,1015,10,9,8,101,10,NA,0,6,NA,189,"EDHL"
"164",2013-06-13,23,19,13,18,17,12,100,87,69,1013,1011,1010,10,8,4,21,11,NA,0,6,"Rain",242,"EDHL"
"165",2013-06-14,18,16,13,13,11,9,94,73,56,1018,1016,1013,10,10,10,26,16,NA,0,5,"Rain",258,"EDHL"
"166",2013-06-15,22,17,12,14,11,9,94,69,49,1016,1011,1007,10,9,2,47,13,45,0,3,"Rain-Thunderstorm",180,"EDHL"
"167",2013-06-16,19,14,11,12,9,8,82,66,52,1016,1013,1012,10,10,10,21,11,NA,0,6,NA,245,"EDHL"
"168",2013-06-17,21,16,11,13,11,9,94,64,46,1019,1018,1016,10,10,10,16,6,NA,0,2,"Fog",86,"EDHL"
"169",2013-06-18,23,19,15,17,15,13,88,74,65,1018,1017,1016,NA,NA,NA,14,11,NA,0,NA,NA,57,"EDHL"
"170",2013-06-19,32,24,18,23,20,14,88,69,49,1016,1014,1012,NA,NA,NA,27,13,47,0,NA,NA,125,"EDHL"
"171",2013-06-20,26,22,18,21,19,18,100,81,65,1014,1013,1009,10,10,10,19,11,NA,0,3,"Rain-Thunderstorm",50,"EDHL"
"172",2013-06-21,22,19,17,20,16,13,100,81,64,1011,1008,1006,10,9,6,34,14,48,0,5,"Rain",215,"EDHL"
"173",2013-06-22,23,19,15,16,14,13,88,70,57,1013,1011,1009,10,10,10,26,16,45,0,5,"Rain",210,"EDHL"
"174",2013-06-23,20,17,13,14,12,10,94,72,52,1011,1009,1008,10,10,10,24,16,NA,0,4,"Rain",220,"EDHL"
"175",2013-06-24,19,16,13,14,12,10,94,80,56,1019,1016,1013,10,10,10,19,13,NA,0,4,"Rain",245,"EDHL"
"176",2013-06-25,16,13,12,12,11,9,100,81,67,1022,1022,1021,10,10,6,14,8,NA,0,6,"Rain",288,"EDHL"
"177",2013-06-26,14,12,11,9,8,7,88,72,63,1021,1021,1021,10,10,10,23,14,45,0,6,"Rain",280,"EDHL"
"178",2013-06-27,17,13,10,10,9,8,94,78,63,1020,1019,1019,10,10,10,24,16,42,0,4,"Rain",253,"EDHL"
"179",2013-06-28,14,12,10,10,9,9,94,79,72,1018,1017,1016,10,10,10,19,13,NA,0,6,"Rain",198,"EDHL"
"180",2013-06-29,16,14,12,15,12,7,100,85,55,1019,1014,1011,10,7,2,19,11,40,0,5,"Rain",247,"EDHL"
"181",2013-06-30,15,12,9,13,10,7,100,85,59,1019,1018,1016,10,8,4,24,14,42,0,6,"Rain",249,"EDHL"
"182",2013-07-01,21,17,14,15,13,10,94,79,60,1015,1014,1013,10,9,7,23,10,40,0,5,NA,254,"EDHL"
"183",2013-07-02,20,16,12,13,9,7,100,65,43,1015,1015,1013,10,10,5,16,6,NA,0,3,"Rain",272,"EDHL"
"184",2013-07-03,25,20,15,18,16,12,88,73,57,1011,1009,1008,10,10,10,14,10,NA,0,5,"Rain",150,"EDHL"
"185",2013-07-04,21,18,16,17,16,14,100,81,68,1021,1019,1016,10,9,5,16,6,NA,0,6,NA,255,"EDHL"
"186",2013-07-05,23,19,15,16,14,10,100,71,52,1029,1027,1024,10,10,6,16,10,35,0,3,NA,275,"EDHL"
"187",2013-07-06,22,16,10,13,11,9,100,64,46,1032,1031,1030,10,10,10,14,6,NA,0,1,NA,31,"EDHL"
"188",2013-07-07,24,17,9,14,12,9,100,60,44,1033,1032,1031,10,10,10,19,6,NA,0,1,NA,64,"EDHL"
"189",2013-07-08,26,19,12,16,13,8,100,61,38,1032,1031,1029,10,10,9,14,6,NA,0,2,"Fog",345,"EDHL"
"190",2013-07-09,26,18,11,15,12,10,94,57,41,1028,1025,1021,NA,NA,NA,13,5,NA,0,NA,NA,287,"EDHL"
"191",2013-07-10,21,18,15,13,10,8,88,60,46,1019,1018,1017,10,10,10,16,11,32,0,4,NA,296,"EDHL"
"192",2013-07-11,23,18,13,13,9,6,94,54,35,1019,1019,1018,10,10,10,24,13,35,0,1,NA,341,"EDHL"
"193",2013-07-12,23,17,11,12,11,10,94,64,50,1021,1021,1020,10,10,10,14,8,NA,0,2,NA,278,"EDHL"
"194",2013-07-13,23,17,11,14,12,10,94,69,50,1022,1021,1020,10,10,10,19,10,42,0,2,NA,278,"EDHL"
"195",2013-07-14,20,18,15,14,12,10,94,74,56,1021,1021,1020,10,9,6,16,11,35,0,6,NA,284,"EDHL"
