"","Date","Max_TemperatureC","Mean_TemperatureC","Min_TemperatureC","Dew_PointC","MeanDew_PointC","Min_DewpointC","Max_Humidity","Mean_Humidity","Min_Humidity","Max_Sea_Level_PressurehPa","Mean_Sea_Level_PressurehPa","Min_Sea_Level_PressurehPa","Max_VisibilityKm","Mean_VisibilityKm","Min_VisibilitykM","Max_Wind_SpeedKm_h","Mean_Wind_SpeedKm_h","Max_Gust_SpeedKm_h","Precipitationmm","CloudCover","Events","WindDirDegrees","Station"
"28",2013-01-28,6,3,0,3,2,-1,93,84,72,1014,1011,1006,31,15,10,32,18,NA,0.25,6,"Rain",190,"EDDL"
"29",2013-01-29,12,8,3,10,8,3,96,88,73,1009,1008,1006,31,12,6,45,31,61,6.1,7,"Rain",216,"EDDL"
"30",2013-01-30,13,11,9,11,8,4,94,79,56,1014,1007,1004,31,12,5,47,32,60,3.05,5,"Rain-Thunderstorm",233,"EDDL"
"31",2013-01-31,9,8,7,5,3,2,81,71,53,1016,1013,1009,31,14,10,50,32,64,0.51,5,"Rain",237,"EDDL"
"32",2013-02-01,8,6,3,6,4,2,100,86,68,1012,1002,992,26,11,7,29,21,NA,3.05,7,"Rain",214,"EDDL"
"33",2013-02-02,5,3,1,3,1,-2,95,82,52,1015,1005,995,31,11,6,29,16,NA,0.51,6,"Rain-Snow",304,"EDDL"
"34",2013-02-03,6,4,2,4,2,-2,95,85,54,1020,1015,1010,31,11,5,37,21,53,0.51,7,"Rain-Snow",253,"EDDL"
"35",2013-02-04,10,7,3,8,4,1,100,81,50,1011,1009,1008,31,9,4,32,24,47,0.51,7,"Rain",248,"EDDL"
"36",2013-02-05,5,3,1,3,1,-2,95,80,60,1009,1000,997,31,13,8,45,24,66,5.08,5,"Rain-Snow-Hail",231,"EDDL"
"37",2013-02-06,3,1,0,2,0,-1,100,91,75,1006,999,992,31,9,1,24,16,NA,5.08,6,"Rain-Snow",356,"EDDL"
"38",2013-02-07,4,2,-1,1,0,-1,96,88,68,1012,1010,1006,31,12,6,19,13,NA,0.25,5,"Rain-Snow",278,"EDDL"
"39",2013-02-08,2,1,-1,1,-1,-3,100,90,64,1018,1014,1011,19,7,0,19,11,NA,1.02,7,"Rain-Snow",316,"EDDL"
"40",2013-02-09,3,-1,-4,-1,-3,-5,100,89,69,1021,1019,1017,19,9,1,14,6,NA,0,5,"Fog-Snow",301,"EDDL"
"41",2013-02-10,2,-1,-4,-3,-6,-9,93,70,44,1018,1011,1004,31,19,10,32,19,48,0,4,NA,146,"EDDL"
"42",2013-02-11,2,-1,-3,-6,-8,-10,74,54,33,1008,1003,1001,31,29,19,26,21,NA,0,NA,NA,91,"EDDL"
"43",2013-02-12,0,-2,-4,-5,-7,-8,80,63,45,1019,1013,1008,18,12,10,24,13,NA,0,7,"Snow",51,"EDDL"
"44",2013-02-13,2,-1,-4,-2,-4,-7,93,75,56,1027,1024,1019,23,10,3,14,5,NA,0,6,"Snow",61,"EDDL"
"45",2013-02-14,2,-2,-6,-1,-6,-8,100,72,43,1027,1019,1014,23,9,1,34,21,55,0.25,7,"Rain-Snow",153,"EDDL"
"46",2013-02-15,4,1,-1,4,1,-1,100,96,93,1022,1018,1014,5,3,1,23,14,NA,0.76,7,"Rain-Snow",174,"EDDL"
"47",2013-02-16,6,4,3,6,3,2,100,94,84,1025,1023,1022,11,5,1,11,8,NA,1.02,7,"Fog-Rain",258,"EDDL"
"48",2013-02-17,7,3,0,3,2,-1,100,86,59,1025,1024,1022,31,9,1,16,8,NA,0,6,"Fog-Rain",41,"EDDL"
"49",2013-02-18,6,1,-4,0,-2,-4,100,80,45,1023,1022,1020,31,16,10,18,6,NA,0,4,"Fog",37,"EDDL"
"50",2013-02-19,4,1,-2,3,0,-3,100,87,76,1021,1018,1016,31,9,3,29,6,NA,1.02,7,"Rain",291,"EDDL"
"51",2013-02-20,2,-1,-3,-1,-4,-6,93,73,52,1026,1024,1020,31,14,10,23,13,NA,0,4,"Snow",40,"EDDL"
"52",2013-02-21,1,-1,-3,-3,-5,-6,86,71,54,1026,1023,1021,31,13,2,29,16,NA,0,5,"Snow",36,"EDDL"
"53",2013-02-22,0,-2,-4,-5,-7,-8,80,69,52,1022,1018,1016,31,12,3,27,19,42,0,5,"Snow",43,"EDDL"
"54",2013-02-23,-1,-3,-4,-2,-6,-8,95,77,64,1017,1016,1015,14,9,3,29,18,NA,0,6,"Snow",19,"EDDL"
"55",2013-02-24,1,-1,-2,1,-1,-2,100,92,87,1019,1016,1014,8,6,3,19,14,NA,0.51,7,"Rain-Snow",353,"EDDL"
"56",2013-02-25,2,1,0,2,1,0,97,93,87,1026,1021,1018,8,6,3,21,14,NA,1.02,7,"Rain-Snow",23,"EDDL"
"57",2013-02-26,5,2,-1,2,1,-2,100,89,76,1032,1030,1026,11,7,3,24,13,NA,0,7,"Fog-Rain",31,"EDDL"
"58",2013-02-27,1,1,0,1,-1,-1,96,87,80,1033,1032,1030,14,8,3,23,16,NA,0,8,"Rain",46,"EDDL"
"59",2013-02-28,6,3,1,1,-1,-2,87,77,59,1031,1028,1026,31,12,10,14,10,NA,0,7,NA,20,"EDDL"
"60",2013-03-01,4,2,1,3,-1,-2,100,78,58,1027,1026,1025,26,10,3,14,8,NA,0,7,"Rain",344,"EDDL"
"61",2013-03-02,5,3,1,-2,-3,-4,81,66,49,1027,1025,1024,26,12,8,11,6,NA,0,6,NA,343,"EDDL"
"62",2013-03-03,4,2,-1,2,-1,-3,90,77,58,1025,1024,1023,26,11,6,14,8,NA,0,7,"Rain-Snow",145,"EDDL"
"63",2013-03-04,13,5,-3,-1,-3,-6,91,55,18,1024,1018,1013,31,27,23,29,14,NA,0,NA,NA,125,"EDDL"
"64",2013-03-05,17,10,4,0,-2,-4,61,43,20,1014,1010,1006,31,31,31,29,21,NA,0,NA,NA,149,"EDDL"
"65",2013-03-06,20,13,6,0,-2,-5,57,35,12,1007,1003,1000,31,31,31,24,13,NA,0,NA,NA,110,"EDDL"
"66",2013-03-07,14,10,6,8,3,0,93,59,34,1001,999,998,26,14,8,19,8,NA,0,8,"Rain",68,"EDDL"
"67",2013-03-08,17,13,8,10,8,7,87,73,43,1000,999,998,19,10,8,19,13,NA,0.25,7,"Rain",124,"EDDL"
"68",2013-03-09,10,8,6,10,8,5,100,91,73,1001,999,997,19,8,3,26,16,NA,8.89,7,"Rain",218,"EDDL"
"69",2013-03-10,3,1,-1,5,0,-5,100,88,74,1005,1001,999,14,8,3,23,16,NA,1.02,7,"Rain-Snow",318,"EDDL"
"70",2013-03-11,-2,-2,-3,-4,-6,-8,88,73,57,1007,1006,1005,31,12,2,29,21,NA,0.25,7,"Snow",41,"EDDL"
"71",2013-03-12,-2,-3,-4,-4,-7,-9,94,76,53,1007,1005,1004,27,8,1,37,26,NA,0.76,7,"Snow",32,"EDDL"
"72",2013-03-13,1,-6,-12,-4,-8,-13,94,74,43,1010,1007,1005,31,14,5,11,6,NA,0,3,"Fog-Snow",276,"EDDL"
"73",2013-03-14,2,-2,-6,-2,-6,-10,100,77,36,1015,1012,1009,31,8,1,26,8,NA,0.51,3,"Fog-Snow-Hail",311,"EDDL"
"74",2013-03-15,3,-2,-8,-2,-6,-9,100,69,38,1017,1015,1013,26,13,10,24,10,NA,0,6,"Rain-Snow",163,"EDDL"
"75",2013-03-16,9,5,1,-2,-6,-10,81,43,18,1014,1009,1004,31,18,10,35,26,50,0,7,"Rain-Snow",151,"EDDL"
"76",2013-03-17,8,5,2,3,1,-7,93,74,30,1005,999,993,31,12,8,34,26,NA,0.51,6,"Rain",140,"EDDL"
"77",2013-03-18,12,8,3,3,-1,-3,85,58,26,995,993,992,31,12,10,26,16,NA,0,3,"Rain",169,"EDDL"
"78",2013-03-19,7,3,-1,4,1,-3,98,78,52,1002,998,994,31,12,9,21,10,NA,2.03,6,"Rain",186,"EDDL"
"79",2013-03-20,2,1,-1,2,1,-1,100,95,93,1013,1004,1000,11,3,0,21,11,NA,7.87,7,"Fog-Rain-Snow",16,"EDDL"
"80",2013-03-21,3,1,-1,0,-2,-4,97,80,46,1021,1018,1014,31,9,2,11,5,NA,0,6,"Snow",350,"EDDL"
"81",2013-03-22,5,0,-4,-1,-3,-6,98,75,52,1021,1017,1015,31,11,8,34,14,NA,0,6,"Fog",63,"EDDL"
"82",2013-03-23,2,0,-2,-4,-6,-10,75,59,41,1016,1015,1014,31,14,3,35,24,NA,0,7,"Snow",69,"EDDL"
"83",2013-03-24,3,-1,-4,-9,-13,-16,59,36,14,1016,1015,1013,31,30,26,39,26,NA,0,8,NA,57,"EDDL"
"84",2013-03-25,4,0,-4,-9,-10,-12,59,44,23,1016,1014,1012,31,29,26,40,29,55,0,NA,NA,53,"EDDL"
"85",2013-03-26,5,1,-4,-8,-9,-11,64,46,21,1014,1013,1011,31,31,31,34,21,NA,0,NA,NA,51,"EDDL"
"86",2013-03-27,6,0,-5,-7,-8,-10,74,50,22,1014,1011,1009,31,30,27,27,14,NA,0,NA,NA,53,"EDDL"
"87",2013-03-28,5,1,-4,-3,-6,-9,75,58,32,1011,1009,1007,31,14,10,21,11,34,0,5,"Snow",40,"EDDL"
"88",2013-03-29,2,0,-2,0,-2,-4,99,86,57,1010,1009,1008,11,4,0,11,6,NA,3.05,6,"Snow",326,"EDDL"
"89",2013-03-30,4,1,-2,-1,-3,-5,100,77,44,1011,1008,1007,11,7,2,18,8,NA,0,5,"Snow",18,"EDDL"
"90",2013-03-31,4,1,-1,-1,-3,-5,95,75,49,1014,1012,1011,14,8,3,19,10,NA,0,6,"Snow",15,"EDDL"
"91",2013-04-01,7,2,-4,-4,-6,-9,90,56,22,1013,1011,1010,31,14,10,26,13,NA,0,4,NA,40,"EDDL"
"92",2013-04-02,8,2,-3,-5,-7,-9,74,49,20,1015,1012,1010,31,22,10,37,18,50,0,1,NA,52,"EDDL"
"93",2013-04-03,7,2,-2,-3,-5,-7,74,55,34,1016,1015,1014,31,16,10,34,16,NA,0,6,NA,56,"EDDL"
"94",2013-04-04,7,4,1,-2,-4,-7,70,57,40,1015,1012,1009,26,14,10,26,19,NA,0,6,NA,61,"EDDL"
"95",2013-04-05,4,2,-1,-1,-2,-4,75,69,57,1015,1011,1009,26,13,10,27,14,NA,0,7,NA,46,"EDDL"
"96",2013-04-06,7,4,2,2,-1,-5,96,71,31,1023,1019,1015,31,10,3,21,11,NA,0,7,"Rain",22,"EDDL"
"97",2013-04-07,11,4,-3,-1,-4,-8,91,51,16,1024,1021,1015,31,19,0,13,6,NA,0,2,NA,358,"EDDL"
"98",2013-04-08,11,5,-1,3,-3,-6,87,54,19,1015,1008,1003,26,15,6,29,11,42,4.06,8,"Rain",100,"EDDL"
"99",2013-04-09,9,4,1,7,4,1,100,85,63,1004,1001,999,26,9,0,23,13,NA,1.02,7,"Fog-Rain",139,"EDDL"
"100",2013-04-10,10,8,6,8,6,4,87,83,69,1008,1004,1000,31,12,6,24,14,NA,1.02,7,"Rain",199,"EDDL"
"101",2013-04-11,14,9,5,11,7,5,95,78,53,1007,1000,997,31,10,5,35,19,45,0,7,"Rain",193,"EDDL"
"102",2013-04-12,14,11,7,9,7,5,93,76,46,1005,1002,999,31,11,4,35,14,52,0.76,6,"Rain-Thunderstorm",218,"EDDL"
"103",2013-04-13,15,11,8,7,5,0,87,65,25,1020,1015,1006,31,14,10,29,23,NA,0,6,"Rain",227,"EDDL"
"104",2013-04-14,22,17,11,11,9,7,82,62,37,1023,1021,1018,31,13,10,23,18,NA,0,7,"Rain",161,"EDDL"
"105",2013-04-15,21,16,11,12,9,8,88,60,41,1021,1019,1017,31,15,10,24,16,NA,0.25,6,"Rain",187,"EDDL"
"106",2013-04-16,19,13,8,12,8,1,100,65,20,1021,1019,1018,31,12,6,32,13,NA,0,5,"Fog-Rain",205,"EDDL"
"107",2013-04-17,22,17,12,12,11,9,94,65,35,1023,1020,1013,31,12,7,23,11,NA,0,6,"Rain",196,"EDDL"
"108",2013-04-18,17,14,10,10,4,-2,68,43,22,1019,1015,1011,31,13,10,40,23,61,0,6,NA,227,"EDDL"
"109",2013-04-19,12,9,6,5,3,2,81,62,40,1028,1023,1019,26,12,10,26,14,NA,0,5,"Rain",262,"EDDL"
"110",2013-04-20,12,7,3,5,0,-3,87,56,28,1032,1030,1027,31,15,10,27,19,NA,0,4,NA,21,"EDDL"
"111",2013-04-21,12,8,3,5,2,-1,81,59,34,1027,1021,1016,31,19,10,14,8,NA,0,7,NA,309,"EDDL"
"112",2013-04-22,16,11,6,5,-1,-6,71,44,12,1019,1017,1016,31,25,10,16,10,NA,0,7,NA,257,"EDDL"
"113",2013-04-23,15,11,8,9,6,1,82,67,44,1024,1020,1017,31,13,10,27,18,NA,0,6,"Rain",226,"EDDL"
"114",2013-04-24,22,13,5,10,8,5,98,65,29,1026,1025,1023,31,16,10,23,10,NA,0,4,"Fog",196,"EDDL"
"115",2013-04-25,24,16,7,13,10,7,98,65,28,1025,1022,1017,31,17,10,14,6,NA,0,4,"Fog",222,"EDDL"
"116",2013-04-26,18,12,6,12,9,5,94,80,54,1017,1011,1007,26,11,3,27,11,NA,3.05,6,"Fog-Rain",307,"EDDL"
"117",2013-04-27,9,7,4,6,3,0,93,72,44,1014,1011,1009,31,13,8,23,13,NA,0,7,"Rain",357,"EDDL"
"118",2013-04-28,13,7,1,4,1,-4,95,64,18,1019,1016,1014,31,16,10,18,11,NA,0,4,"Rain",346,"EDDL"
"119",2013-04-29,14,10,5,5,3,-2,87,63,28,1021,1017,1014,27,15,10,34,18,NA,0,6,NA,234,"EDDL"
"120",2013-04-30,16,8,0,4,2,0,97,60,25,1024,1022,1021,26,17,10,21,6,34,0,6,"Fog",49,"EDDL"
"121",2013-05-01,18,12,6,7,5,3,76,57,36,1025,1022,1019,31,20,10,24,16,NA,0,6,NA,46,"EDDL"
"122",2013-05-02,20,15,10,9,8,7,82,60,37,1020,1019,1018,26,13,10,24,11,NA,0,5,"Rain",41,"EDDL"
"123",2013-05-03,19,13,6,9,7,6,95,65,32,1019,1017,1015,31,14,5,13,10,NA,0,6,"Fog",9,"EDDL"
"124",2013-05-04,20,12,5,8,6,4,96,61,24,1022,1017,1015,31,17,8,21,8,NA,0,1,"Fog",261,"EDDL"
"125",2013-05-05,21,13,5,8,6,3,93,58,22,1024,1023,1021,31,19,10,14,8,NA,0,1,"Fog",206,"EDDL"
"126",2013-05-06,25,15,5,9,6,2,94,51,15,1023,1019,1016,31,16,10,16,6,NA,0,2,NA,16,"EDDL"
"127",2013-05-07,21,14,8,15,11,7,95,76,43,1017,1015,1013,31,10,5,29,10,NA,5.08,6,"Fog-Rain",31,"EDDL"
"128",2013-05-08,22,17,11,14,13,9,100,81,36,1013,1011,1009,31,10,5,26,13,NA,2.03,5,"Fog-Rain",170,"EDDL"
"129",2013-05-09,19,15,11,13,10,6,96,71,38,1014,1012,1011,31,12,3,23,13,NA,2.03,5,"Fog-Rain",236,"EDDL"
"130",2013-05-10,16,12,9,10,7,6,88,68,49,1017,1014,1012,26,11,10,32,16,50,0,6,"Rain",221,"EDDL"
"131",2013-05-11,16,11,7,9,8,6,93,77,48,1018,1014,1012,31,14,10,37,16,55,1.02,6,"Rain",207,"EDDL"
"132",2013-05-12,13,10,7,8,6,4,93,78,57,1017,1014,1011,31,12,10,29,21,50,2.03,5,"Rain",236,"EDDL"
"133",2013-05-13,15,11,8,11,8,4,100,79,42,1017,1013,1012,31,10,5,32,19,47,0.25,6,"Rain",221,"EDDL"
"134",2013-05-14,14,11,8,9,6,4,94,68,44,1012,1009,1003,31,14,10,34,19,NA,0,7,"Rain",221,"EDDL"
"135",2013-05-15,16,11,7,12,10,6,95,81,69,1004,1001,999,31,12,10,26,11,NA,6.1,6,"Fog-Rain",167,"EDDL"
"136",2013-05-16,17,13,9,14,11,8,98,88,62,1003,999,996,26,10,2,19,8,NA,20.07,7,"Fog-Rain",345,"EDDL"
"137",2013-05-17,11,10,9,10,9,8,100,92,83,1005,1002,998,14,6,1,16,11,NA,0.25,7,"Rain",263,"EDDL"
"138",2013-05-18,15,11,8,9,8,7,93,79,51,1010,1008,1005,31,12,5,14,11,NA,0,6,"Rain",269,"EDDL"
"139",2013-05-19,21,13,7,11,9,7,98,74,40,1010,1008,1006,31,13,6,23,11,NA,0,2,NA,5,"EDDL"
"140",2013-05-20,14,12,11,11,10,9,94,82,60,1010,1008,1006,31,10,3,14,11,NA,4.06,7,"Rain",258,"EDDL"
"141",2013-05-21,18,13,8,11,9,7,94,76,41,1010,1010,1009,31,12,8,21,13,NA,0,7,"Rain",232,"EDDL"
"142",2013-05-22,11,9,7,9,7,4,96,82,59,1014,1012,1009,31,10,3,23,18,NA,0,6,"Rain",303,"EDDL"
"143",2013-05-23,9,7,4,7,4,2,94,83,60,1014,1009,1007,31,13,7,21,10,23,7.11,6,"Rain",297,"EDDL"
"144",2013-05-24,14,7,1,4,2,-2,100,67,25,1014,1011,1010,26,10,8,21,8,NA,0,2,"Fog",184,"EDDL"
"145",2013-05-25,15,8,1,6,4,1,100,71,37,1015,1014,1013,31,14,10,26,10,NA,0,5,"Fog-Rain",329,"EDDL"
"146",2013-05-26,12,9,7,9,7,6,100,87,66,1015,1012,1010,31,10,5,23,16,40,5.08,7,"Rain",282,"EDDL"
"147",2013-05-27,19,13,8,9,6,2,87,60,25,1011,1010,1008,31,13,10,21,13,35,0,5,"Rain",291,"EDDL"
"148",2013-05-28,22,14,6,11,8,5,93,61,24,1008,1004,999,10,10,10,26,8,NA,0,2,"Fog-Rain",80,"EDDL"
"149",2013-05-29,11,10,9,12,9,8,95,90,73,1004,1001,999,19,8,5,26,14,NA,13.97,7,"Rain",242,"EDDL"
"150",2013-05-30,16,12,9,9,8,6,95,73,44,1010,1007,1004,31,10,5,14,11,NA,0,6,"Rain",170,"EDDL"
"151",2013-05-31,22,17,12,12,11,8,94,68,37,1012,1009,1007,31,9,3,35,18,58,0,6,"Rain",326,"EDDL"
"152",2013-06-01,14,12,11,11,9,7,88,80,65,1021,1016,1012,27,13,10,24,19,NA,0,7,"Rain",311,"EDDL"
"153",2013-06-02,18,12,7,8,5,2,87,61,29,1027,1024,1021,31,14,10,26,16,40,0,3,NA,329,"EDDL"
"154",2013-06-03,17,11,6,7,5,3,87,61,34,1029,1027,1026,31,13,10,21,13,NA,0,5,NA,353,"EDDL"
"155",2013-06-04,21,14,7,11,7,5,87,64,31,1027,1023,1019,31,13,10,19,11,35,0,4,NA,5,"EDDL"
"156",2013-06-05,24,16,7,12,9,6,96,63,27,1020,1019,1017,31,17,10,13,5,NA,0,2,NA,8,"EDDL"
"157",2013-06-06,26,17,8,11,9,7,94,56,22,1020,1019,1018,26,13,10,16,8,24,0,2,NA,47,"EDDL"
"158",2013-06-07,26,18,9,13,10,8,94,53,23,1021,1020,1018,31,25,10,16,8,NA,0,1,NA,20,"EDDL"
"159",2013-06-08,24,19,14,15,12,10,77,61,36,1020,1017,1013,31,15,10,24,11,NA,0,3,"Rain",10,"EDDL"
"160",2013-06-09,18,14,10,13,11,8,94,75,52,1014,1012,1010,31,12,9,23,16,NA,0,6,"Rain",18,"EDDL"
"161",2013-06-10,19,14,11,11,8,7,82,66,39,1015,1013,1011,31,14,10,19,13,NA,0,4,NA,326,"EDDL"
"162",2013-06-11,22,16,9,12,9,7,94,61,30,1017,1016,1015,31,14,10,11,6,NA,0,3,NA,300,"EDDL"
"163",2013-06-12,22,19,16,15,13,12,77,65,50,1018,1017,1016,31,14,10,26,14,NA,0,6,"Rain",190,"EDDL"
"164",2013-06-13,24,18,12,17,14,10,94,76,48,1017,1014,1012,31,11,6,29,19,NA,7.11,6,"Rain",205,"EDDL"
"165",2013-06-14,19,14,9,11,9,8,90,71,42,1021,1019,1016,31,12,10,23,16,NA,0,5,NA,243,"EDDL"
"166",2013-06-15,21,16,11,13,8,3,82,60,22,1017,1013,1011,31,12,10,42,19,52,0,5,"Rain",198,"EDDL"
"167",2013-06-16,20,16,11,11,8,7,72,57,33,1016,1016,1014,31,11,10,24,14,NA,0,6,"Rain",236,"EDDL"
"168",2013-06-17,24,18,12,17,12,8,73,60,38,1016,1014,1011,31,13,10,24,11,NA,0.51,6,"Rain",27,"EDDL"
"169",2013-06-18,33,24,15,19,17,14,94,62,23,1015,1014,1012,31,17,10,14,8,NA,0,6,"Fog-Rain",22,"EDDL"
"170",2013-06-19,32,25,18,22,19,17,94,71,36,1014,1012,1010,31,13,6,26,10,NA,0,6,"Rain-Thunderstorm",6,"EDDL"
"171",2013-06-20,23,21,19,20,18,17,94,80,64,1015,1012,1009,31,10,3,29,11,NA,7.87,6,"Rain-Thunderstorm",299,"EDDL"
"172",2013-06-21,21,18,16,17,14,13,94,80,61,1016,1011,1008,31,12,8,37,19,52,2.03,6,"Rain-Thunderstorm",206,"EDDL"
"173",2013-06-22,23,19,14,15,13,11,88,69,43,1016,1013,1011,10,10,10,37,21,55,0,6,"Rain",202,"EDDL"
"174",2013-06-23,17,14,12,13,11,10,94,76,59,1014,1012,1010,31,12,7,43,26,NA,0.76,5,"Rain",215,"EDDL"
"175",2013-06-24,16,14,12,12,11,9,94,79,59,1024,1019,1014,31,14,8,24,18,NA,1.02,6,"Rain",248,"EDDL"
"176",2013-06-25,17,14,11,11,9,5,94,72,44,1029,1026,1024,31,12,8,23,13,NA,0.25,6,"Rain",321,"EDDL"
"177",2013-06-26,17,11,4,9,7,4,100,70,39,1029,1028,1025,31,14,10,18,8,NA,1.02,6,"Fog",280,"EDDL"
"178",2013-06-27,17,13,10,10,9,7,94,74,50,1026,1023,1022,31,12,10,26,10,NA,0,6,"Rain",286,"EDDL"
"179",2013-06-28,16,12,9,13,11,7,94,87,76,1022,1019,1018,31,10,5,23,13,NA,3.05,7,"Rain",202,"EDDL"
"180",2013-06-29,19,16,12,14,11,6,100,74,33,1025,1018,1013,26,10,6,29,18,NA,0,6,"Rain",305,"EDDL"
"181",2013-06-30,21,13,6,14,9,6,100,71,44,1025,1023,1019,31,12,10,21,10,NA,0,5,"Fog",211,"EDDL"
"182",2013-07-01,21,17,13,15,13,12,94,76,51,1020,1017,1016,31,14,10,19,11,NA,0,5,NA,239,"EDDL"
"183",2013-07-02,23,17,10,13,11,9,97,67,29,1017,1014,1009,26,13,10,24,6,29,0,3,"Fog",220,"EDDL"
"184",2013-07-03,19,18,17,17,15,12,94,83,53,1015,1009,1006,31,12,5,21,13,NA,13.97,6,"Rain",201,"EDDL"
"185",2013-07-04,23,18,14,16,14,13,94,78,51,1025,1020,1016,26,13,10,26,11,NA,0,5,"Rain",233,"EDDL"
"186",2013-07-05,23,19,16,16,15,14,94,74,47,1030,1028,1025,26,12,10,16,8,NA,0,5,NA,282,"EDDL"
"187",2013-07-06,27,20,13,17,14,12,100,68,33,1030,1029,1028,31,14,5,16,8,NA,0,1,"Fog",23,"EDDL"
"188",2013-07-07,28,21,13,15,12,8,88,57,20,1031,1030,1029,26,26,26,19,10,NA,0,NA,NA,14,"EDDL"
"189",2013-07-08,28,20,13,15,13,11,88,58,24,1031,1030,1027,31,31,31,24,11,NA,0,NA,NA,26,"EDDL"
"190",2013-07-09,27,21,14,16,13,8,77,56,30,1029,1025,1022,27,21,10,19,11,NA,0,1,NA,8,"EDDL"
"191",2013-07-10,22,18,14,14,12,9,88,66,43,1023,1022,1020,31,16,10,26,13,NA,0,4,NA,350,"EDDL"
