"","Date","Max_TemperatureC","Mean_TemperatureC","Min_TemperatureC","Dew_PointC","MeanDew_PointC","Min_DewpointC","Max_Humidity","Mean_Humidity","Min_Humidity","Max_Sea_Level_PressurehPa","Mean_Sea_Level_PressurehPa","Min_Sea_Level_PressurehPa","Max_VisibilityKm","Mean_VisibilityKm","Min_VisibilitykM","Max_Wind_SpeedKm_h","Mean_Wind_SpeedKm_h","Max_Gust_SpeedKm_h","Precipitationmm","CloudCover","Events","WindDirDegrees","Station"
"19",2013-01-19,-2,-3,-5,-6,-7,-9,80,71,58,1004,999,996,19,12,6,26,18,NA,0,6,"Snow",58,"EDDF"
"20",2013-01-20,0,-3,-6,0,-5,-9,100,86,68,998,996,994,16,7,3,26,16,NA,7.87,6,"Rain-Snow",42,"EDDF"
"21",2013-01-21,-1,-1,-2,0,-1,-2,100,96,82,1002,999,997,9,4,2,10,5,NA,0.76,7,"Snow",68,"EDDF"
"22",2013-01-22,-2,-2,-3,-2,-3,-3,100,95,88,1008,1004,1001,5,3,2,11,8,NA,0.25,8,"Rain-Snow",37,"EDDF"
"23",2013-01-23,-1,-2,-3,-2,-3,-5,100,90,79,1010,1008,1007,6,4,3,10,5,NA,0,7,"Snow",49,"EDDF"
"24",2013-01-24,-2,-4,-7,-4,-6,-9,93,81,72,1019,1013,1009,18,9,6,19,10,NA,0,5,"Fog",31,"EDDF"
"25",2013-01-25,-2,-3,-3,-4,-5,-6,93,81,70,1021,1019,1016,18,10,6,16,10,NA,0,7,"Snow",50,"EDDF"
"26",2013-01-26,-2,-3,-5,-4,-6,-8,93,81,70,1017,1015,1013,10,8,3,13,8,NA,0,8,"Snow",155,"EDDF"
"27",2013-01-27,2,-1,-3,2,-1,-4,100,91,79,1016,1009,1005,10,7,3,21,13,37,1.02,7,"Rain-Snow",196,"EDDF"
"28",2013-01-28,4,2,1,3,2,1,100,90,78,1019,1014,1008,26,11,6,23,11,39,0,6,"Rain",195,"EDDF"
"29",2013-01-29,9,6,3,8,6,1,100,89,72,1017,1013,1012,31,12,10,32,23,48,8.89,7,"Rain",200,"EDDF"
"30",2013-01-30,14,10,7,11,8,2,94,81,56,1017,1011,1007,31,11,9,40,29,66,1.02,6,"Rain",222,"EDDF"
"31",2013-01-31,9,8,7,5,3,2,87,68,52,1020,1016,1012,31,13,10,48,31,66,1.02,5,"Rain",230,"EDDF"
"32",2013-02-01,8,7,6,6,4,2,100,85,60,1014,1004,990,18,8,3,23,16,39,3.05,7,"Rain",198,"EDDF"
"33",2013-02-02,7,4,2,6,0,-4,94,71,48,1013,1002,991,10,10,3,26,18,40,0,5,"Rain",306,"EDDF"
"34",2013-02-03,5,3,1,1,-1,-3,93,70,51,1020,1016,1012,31,11,6,45,21,64,0,6,"Rain-Snow",260,"EDDF"
"35",2013-02-04,8,4,2,7,3,1,100,88,79,1013,1011,1010,31,11,6,47,29,52,4.06,7,"Rain",212,"EDDF"
"36",2013-02-05,7,3,0,3,1,-3,100,78,40,1012,1003,999,31,11,1,43,21,63,0.76,6,"Rain-Snow-Thunderstorm",216,"EDDF"
"37",2013-02-06,2,1,-1,2,0,-3,100,91,70,1005,999,995,31,11,3,19,10,45,2.03,7,"Rain-Snow",128,"EDDF"
"38",2013-02-07,4,2,-1,1,-1,-3,100,80,47,1012,1009,1005,31,12,3,21,11,NA,0.25,5,"Snow",266,"EDDF"
"39",2013-02-08,3,1,-2,1,-2,-5,100,88,57,1017,1013,1011,31,11,2,19,8,NA,0.76,6,"Snow-Hail",246,"EDDF"
"40",2013-02-09,1,-2,-4,-2,-4,-5,100,81,56,1021,1019,1016,26,12,3,11,5,NA,0.51,6,"Snow",193,"EDDF"
"41",2013-02-10,2,-2,-5,-4,-7,-9,93,69,35,1019,1014,1007,31,13,6,19,8,35,0,3,NA,141,"EDDF"
"42",2013-02-11,1,-1,-4,-6,-8,-9,69,57,35,1008,1004,1003,31,23,10,26,16,NA,0,7,NA,77,"EDDF"
"43",2013-02-12,0,-1,-2,-6,-8,-9,69,56,37,1019,1012,1006,26,14,10,23,14,NA,0,7,NA,34,"EDDF"
"44",2013-02-13,2,0,-1,-7,-8,-10,64,51,31,1028,1023,1018,31,14,10,14,8,NA,0,7,"Snow",31,"EDDF"
"45",2013-02-14,2,-1,-5,-2,-6,-8,93,63,41,1028,1022,1016,26,13,2,13,6,NA,1.02,6,"Snow",144,"EDDF"
"46",2013-02-15,2,0,-1,2,-1,-2,100,91,77,1024,1019,1015,6,4,2,11,5,NA,0,7,"Rain-Snow",180,"EDDF"
"47",2013-02-16,4,2,1,4,2,1,100,96,88,1025,1024,1023,6,4,2,13,8,NA,0.76,7,"Rain",209,"EDDF"
"48",2013-02-17,6,3,1,3,2,-1,100,88,69,1025,1023,1022,19,9,1,13,6,NA,0,6,"Rain",46,"EDDF"
"49",2013-02-18,6,2,-2,0,-2,-4,100,74,41,1023,1021,1020,31,12,9,11,6,NA,0,4,NA,89,"EDDF"
"50",2013-02-19,2,-1,-4,2,-1,-5,100,92,72,1021,1018,1016,23,7,0,18,8,NA,3.05,7,"Fog-Rain-Snow",218,"EDDF"
"51",2013-02-20,2,0,-1,0,-4,-7,87,71,48,1024,1022,1019,31,12,10,24,16,NA,0,6,NA,26,"EDDF"
"52",2013-02-21,0,-2,-3,-4,-7,-10,80,62,33,1024,1021,1019,31,13,10,29,18,NA,0,4,"Snow",41,"EDDF"
"53",2013-02-22,-2,-3,-5,-8,-9,-11,80,62,38,1020,1015,1013,31,12,10,32,19,45,0,5,"Snow",35,"EDDF"
"54",2013-02-23,-3,-3,-4,-4,-6,-8,86,81,58,1014,1012,1011,11,6,2,26,19,NA,0.76,7,"Snow",23,"EDDF"
"55",2013-02-24,1,-1,-4,0,-3,-5,100,85,72,1017,1013,1011,19,9,3,16,10,NA,0.51,6,"Snow",25,"EDDF"
"56",2013-02-25,2,1,0,2,1,-1,100,97,84,1025,1019,1016,11,6,2,13,8,NA,2.03,7,"Rain-Snow",29,"EDDF"
"57",2013-02-26,6,3,0,2,1,0,100,85,69,1030,1028,1025,19,10,3,27,11,NA,0,6,NA,35,"EDDF"
"58",2013-02-27,2,1,1,1,-1,-2,100,82,70,1032,1030,1029,19,11,6,21,16,NA,0,8,"Rain-Snow",23,"EDDF"
"59",2013-02-28,5,3,1,0,-1,-2,87,73,58,1030,1027,1025,23,13,10,16,10,NA,0,8,"Snow",56,"EDDF"
"60",2013-03-01,4,3,2,0,-1,-3,81,71,55,1026,1024,1023,31,11,8,23,10,NA,0,8,"Rain",22,"EDDF"
"61",2013-03-02,8,3,-1,-3,-4,-6,80,56,25,1027,1024,1022,31,15,10,19,10,NA,0,6,NA,108,"EDDF"
"62",2013-03-03,7,1,-5,0,-3,-6,93,75,48,1025,1023,1022,31,12,5,16,5,NA,0,6,NA,46,"EDDF"
"63",2013-03-04,11,4,-2,-2,-3,-4,93,65,26,1024,1020,1016,31,22,16,24,11,NA,0,NA,NA,68,"EDDF"
"64",2013-03-05,13,6,-2,-1,-2,-4,87,60,24,1017,1012,1008,26,21,18,14,8,NA,0,NA,NA,62,"EDDF"
"65",2013-03-06,15,7,-1,2,-1,-2,93,59,25,1009,1004,1000,26,22,13,16,10,NA,0,NA,NA,53,"EDDF"
"66",2013-03-07,16,11,6,8,2,0,87,55,28,1002,1000,999,26,14,7,13,6,NA,0,7,"Rain",54,"EDDF"
"67",2013-03-08,17,12,7,8,7,5,93,71,37,1002,1000,998,14,9,6,14,11,NA,0.51,7,"Rain",30,"EDDF"
"68",2013-03-09,13,10,6,10,7,5,100,80,52,1002,1001,1000,19,9,5,26,11,45,0,6,"Rain",202,"EDDF"
"69",2013-03-10,11,6,2,7,3,0,100,85,55,1002,1000,998,31,11,5,24,11,45,2.03,6,"Fog-Rain",250,"EDDF"
"70",2013-03-11,1,-1,-2,0,-3,-5,93,79,59,1005,1003,1002,16,9,3,27,18,NA,0,7,"Rain-Snow",26,"EDDF"
"71",2013-03-12,-3,-4,-4,-3,-4,-6,100,92,81,1004,1001,999,8,3,0,29,23,48,5.08,7,"Fog-Rain-Snow",26,"EDDF"
"72",2013-03-13,0,-3,-6,-6,-8,-9,86,70,40,1010,1005,1002,31,12,6,21,13,NA,0,5,"Snow",27,"EDDF"
"73",2013-03-14,2,-4,-11,-2,-7,-12,93,78,51,1014,1011,1009,26,10,6,21,5,NA,0.51,4,"Snow",272,"EDDF"
"74",2013-03-15,2,-3,-8,-6,-9,-11,80,56,35,1019,1016,1014,31,17,10,19,10,NA,0,2,"Snow",218,"EDDF"
"75",2013-03-16,8,3,-2,-6,-8,-12,74,44,13,1018,1013,1008,31,27,19,23,6,34,0,NA,NA,138,"EDDF"
"76",2013-03-17,5,2,0,5,0,-7,100,83,34,1009,1002,996,31,7,0,21,11,NA,6.1,7,"Rain-Snow",86,"EDDF"
"77",2013-03-18,8,4,1,6,2,-4,100,77,28,997,995,993,31,11,3,14,10,34,0,6,"Fog",190,"EDDF"
"78",2013-03-19,9,3,-2,4,2,-2,100,82,47,1003,999,995,23,10,5,35,13,53,0,4,"Fog-Rain",211,"EDDF"
"79",2013-03-20,9,5,1,6,3,-1,100,89,58,1012,1004,1001,31,10,6,32,10,52,5.08,6,"Rain",191,"EDDF"
"80",2013-03-21,5,3,1,0,-2,-4,87,71,51,1020,1017,1012,27,11,8,21,11,NA,0,6,"Rain-Snow",331,"EDDF"
"81",2013-03-22,7,3,-1,-1,-3,-6,93,61,31,1020,1016,1014,31,12,5,34,14,NA,0,5,NA,59,"EDDF"
"82",2013-03-23,3,1,-1,-5,-7,-10,64,52,34,1016,1015,1014,31,14,10,34,23,NA,0,7,NA,67,"EDDF"
"83",2013-03-24,6,2,-2,-10,-12,-14,48,34,13,1016,1013,1011,31,28,26,35,24,60,0,8,NA,59,"EDDF"
"84",2013-03-25,3,0,-3,-8,-10,-12,59,42,24,1014,1012,1011,31,17,10,32,24,NA,0,6,NA,41,"EDDF"
"85",2013-03-26,4,1,-3,-9,-10,-12,59,43,17,1013,1011,1009,31,20,10,29,21,42,0,6,NA,36,"EDDF"
"86",2013-03-27,6,1,-3,-8,-9,-10,60,44,20,1013,1010,1008,31,19,10,24,13,34,0,3,NA,72,"EDDF"
"87",2013-03-28,6,2,-2,-1,-4,-8,87,60,36,1011,1008,1005,26,12,2,21,13,35,0,6,"Rain-Snow",32,"EDDF"
"88",2013-03-29,4,1,-2,0,-2,-3,100,78,52,1009,1008,1006,11,7,2,14,6,NA,0,6,"Fog-Rain-Snow",231,"EDDF"
"89",2013-03-30,6,2,-1,-2,-3,-6,87,64,34,1009,1006,1005,11,8,5,21,13,NA,0,6,NA,25,"EDDF"
"90",2013-03-31,4,2,-1,-2,-4,-8,81,61,30,1013,1011,1008,19,11,6,24,16,NA,0,5,"Snow",21,"EDDF"
"91",2013-04-01,7,1,-4,-4,-6,-8,86,56,24,1013,1010,1008,31,15,10,24,14,NA,0,2,NA,41,"EDDF"
"92",2013-04-02,8,3,-2,-5,-7,-8,65,49,22,1013,1010,1009,31,20,10,35,18,45,0,1,NA,39,"EDDF"
"93",2013-04-03,7,3,1,-4,-5,-7,70,53,29,1015,1013,1013,19,12,10,29,19,NA,0,6,"Rain",42,"EDDF"
"94",2013-04-04,10,6,1,-2,-4,-6,70,52,28,1014,1010,1008,18,12,10,32,16,NA,0,7,NA,53,"EDDF"
"95",2013-04-05,4,2,1,-2,-3,-3,75,63,50,1013,1009,1007,18,11,10,24,16,NA,0,7,NA,34,"EDDF"
"96",2013-04-06,6,4,2,2,-1,-2,87,69,50,1022,1017,1013,23,12,10,23,13,NA,0,7,"Rain",26,"EDDF"
"97",2013-04-07,9,3,-3,0,-4,-7,100,61,19,1024,1020,1016,31,14,8,19,8,NA,0,4,"Fog-Rain",43,"EDDF"
"98",2013-04-08,11,4,-2,4,-2,-6,87,59,28,1017,1008,1004,31,16,10,27,11,37,0,7,"Rain",97,"EDDF"
"99",2013-04-09,11,8,4,7,5,3,100,85,52,1005,1003,1001,31,12,8,24,10,47,0.51,6,"Rain",180,"EDDF"
"100",2013-04-10,12,9,6,9,7,4,100,85,59,1010,1006,1002,26,11,8,35,14,32,2.03,6,"Rain",205,"EDDF"
"101",2013-04-11,18,12,7,13,9,4,100,86,55,1010,1003,1000,31,12,7,34,13,55,6.1,6,"Rain",186,"EDDF"
"102",2013-04-12,16,12,8,11,7,4,100,78,37,1009,1004,1000,31,10,4,37,13,64,7.87,6,"Rain-Thunderstorm",218,"EDDF"
"103",2013-04-13,15,11,8,9,6,3,87,67,36,1023,1017,1010,31,11,10,32,21,50,0.51,4,"Rain-Hail",221,"EDDF"
"104",2013-04-14,22,16,8,8,6,4,82,55,26,1026,1024,1021,10,10,10,14,5,NA,0,6,"Rain",182,"EDDF"
"105",2013-04-15,24,17,10,13,8,6,82,55,22,1022,1020,1018,10,10,10,16,8,NA,0,6,"Fog-Rain",312,"EDDF"
"106",2013-04-16,22,18,14,14,11,6,100,62,27,1022,1020,1018,31,10,6,26,8,37,0.25,6,"Rain",250,"EDDF"
"107",2013-04-17,23,19,15,9,8,7,63,48,27,1024,1022,1017,31,16,10,14,8,39,0,6,"Rain",198,"EDDF"
"108",2013-04-18,22,17,11,11,8,2,88,54,27,1020,1017,1014,31,14,10,32,13,50,0,4,NA,239,"EDDF"
"109",2013-04-19,14,12,11,5,1,-3,67,42,20,1026,1023,1020,10,10,10,21,11,NA,0,7,"Rain",268,"EDDF"
"110",2013-04-20,12,10,8,4,1,-3,76,51,25,1029,1026,1024,31,12,10,35,23,50,0,7,"Rain",28,"EDDF"
"111",2013-04-21,15,12,8,6,2,-2,62,50,32,1025,1019,1015,31,13,10,24,16,NA,0,7,NA,347,"EDDF"
"112",2013-04-22,17,13,10,5,4,3,67,51,28,1018,1016,1015,27,17,10,14,8,NA,0,6,NA,236,"EDDF"
"113",2013-04-23,19,13,8,8,4,1,81,51,25,1024,1021,1018,31,18,10,26,10,39,0,6,NA,223,"EDDF"
"114",2013-04-24,22,14,6,9,7,6,93,61,24,1028,1026,1024,31,18,10,19,6,NA,0,5,NA,216,"EDDF"
"115",2013-04-25,26,18,9,10,7,5,87,53,18,1026,1023,1018,31,17,10,19,5,32,0,3,"Fog",202,"EDDF"
"116",2013-04-26,20,14,9,15,11,7,100,79,47,1018,1011,1006,31,11,5,19,8,47,9.91,6,"Rain",212,"EDDF"
"117",2013-04-27,7,6,6,9,6,3,100,88,72,1011,1008,1006,31,13,10,26,18,NA,3.05,7,"Rain",10,"EDDF"
"118",2013-04-28,11,8,6,6,4,4,93,77,57,1017,1015,1011,26,12,10,23,14,NA,0,6,"Rain",58,"EDDF"
"119",2013-04-29,16,12,8,7,5,2,93,66,29,1021,1017,1016,26,13,10,23,10,39,0,6,NA,207,"EDDF"
"120",2013-04-30,13,10,7,9,6,3,100,71,43,1024,1021,1020,31,14,10,19,11,NA,2.03,8,"Rain",28,"EDDF"
"121",2013-05-01,18,13,8,10,8,7,100,73,46,1024,1021,1018,31,12,8,21,13,NA,0,6,"Rain",40,"EDDF"
"122",2013-05-02,17,14,11,9,9,8,82,68,49,1020,1019,1018,26,13,10,27,13,NA,0,4,"Rain",38,"EDDF"
"123",2013-05-03,18,14,9,11,9,8,94,67,41,1019,1016,1014,31,13,6,16,11,NA,0,6,"Rain",35,"EDDF"
"124",2013-05-04,17,14,11,13,11,9,100,81,57,1021,1018,1016,26,11,6,21,8,34,0.25,6,"Fog-Rain-Thunderstorm",201,"EDDF"
"125",2013-05-05,22,13,6,12,8,3,100,68,20,1024,1022,1021,31,9,0,13,5,NA,0,2,"Fog",68,"EDDF"
"126",2013-05-06,23,16,8,11,8,7,93,58,27,1022,1018,1015,31,20,10,21,10,NA,0,4,NA,34,"EDDF"
"127",2013-05-07,19,15,11,16,12,10,100,82,54,1016,1015,1013,31,11,5,14,6,NA,2.03,5,"Fog-Rain",144,"EDDF"
"128",2013-05-08,23,16,9,13,11,9,100,69,33,1015,1013,1011,27,12,6,21,6,NA,0.25,3,"Fog-Rain",204,"EDDF"
"129",2013-05-09,21,17,14,15,13,11,100,75,43,1015,1013,1012,31,12,10,26,13,42,2.03,5,"Rain",212,"EDDF"
"130",2013-05-10,17,14,11,12,7,4,82,59,32,1018,1015,1013,10,10,10,29,16,50,0,6,"Rain",231,"EDDF"
"131",2013-05-11,17,14,11,12,8,5,100,73,41,1019,1016,1014,19,10,8,35,13,37,2.03,6,"Rain",214,"EDDF"
"132",2013-05-12,14,11,8,9,6,0,94,70,28,1020,1016,1013,27,11,10,34,13,NA,2.03,5,"Rain",232,"EDDF"
"133",2013-05-13,13,11,8,12,9,6,100,90,74,1020,1017,1014,26,10,6,27,13,48,4.06,6,"Rain",194,"EDDF"
"134",2013-05-14,18,14,10,10,8,6,94,70,42,1015,1011,1005,31,13,10,26,13,39,0,6,NA,186,"EDDF"
"135",2013-05-15,20,14,8,11,9,7,94,71,38,1005,1002,1001,31,13,10,34,10,NA,0,6,"Rain",176,"EDDF"
"136",2013-05-16,18,14,11,15,12,9,100,80,60,1003,998,996,31,12,10,16,8,NA,1.02,7,"Rain",57,"EDDF"
"137",2013-05-17,14,12,11,13,11,9,100,87,74,1006,1000,997,31,11,3,23,11,NA,0,6,"Rain",248,"EDDF"
"138",2013-05-18,20,15,10,9,8,5,94,66,29,1009,1008,1006,26,12,10,24,11,NA,0,6,NA,239,"EDDF"
"139",2013-05-19,21,16,10,12,9,8,100,75,45,1009,1007,1005,31,10,5,32,18,52,5.08,6,"Rain",92,"EDDF"
"140",2013-05-20,14,12,9,11,9,7,100,83,54,1013,1010,1008,31,12,10,32,21,60,1.02,6,"Rain",202,"EDDF"
"141",2013-05-21,15,12,9,12,9,7,100,82,59,1013,1011,1009,26,11,5,19,13,37,0.25,6,"Rain",199,"EDDF"
"142",2013-05-22,11,10,9,12,7,5,100,80,59,1015,1011,1008,31,12,10,29,14,39,4.06,6,"Rain",285,"EDDF"
"143",2013-05-23,12,9,6,7,6,3,93,82,63,1014,1009,1006,31,12,6,29,11,37,6.1,6,"Fog-Rain-Thunderstorm",229,"EDDF"
"144",2013-05-24,12,8,3,4,2,-3,93,70,26,1013,1011,1010,31,13,10,19,8,NA,0,5,"Fog-Rain",214,"EDDF"
"145",2013-05-25,14,8,1,8,3,1,100,70,34,1014,1013,1012,31,13,10,21,6,NA,0.25,5,"Fog-Rain",323,"EDDF"
"146",2013-05-26,11,9,7,10,7,5,100,92,77,1014,1011,1010,23,11,8,27,16,NA,18.03,7,"Rain",240,"EDDF"
"147",2013-05-27,19,13,8,9,7,3,94,69,26,1011,1010,1008,31,12,10,26,18,42,0.51,6,"Rain",226,"EDDF"
"148",2013-05-28,22,14,7,11,8,4,100,62,22,1009,1004,1000,31,14,10,29,6,27,0,1,"Fog",71,"EDDF"
"149",2013-05-29,12,10,8,11,9,7,100,86,65,1006,1002,1000,19,11,6,27,18,NA,5.08,7,"Fog-Rain",231,"EDDF"
"150",2013-05-30,18,13,8,9,7,5,100,71,35,1008,1007,1006,18,9,5,14,8,NA,3.05,6,"Fog-Rain",253,"EDDF"
"151",2013-05-31,18,14,11,13,11,8,94,77,51,1007,1004,1001,31,12,6,42,19,61,4.06,7,"Rain",327,"EDDF"
"152",2013-06-01,17,14,13,12,11,9,94,77,57,1017,1012,1007,31,12,10,34,21,52,0,6,"Rain",310,"EDDF"
"153",2013-06-02,18,13,9,9,5,1,77,54,27,1025,1021,1018,26,11,10,23,16,42,0,6,NA,330,"EDDF"
"154",2013-06-03,18,13,9,6,3,2,66,47,23,1027,1025,1023,10,10,10,23,13,34,0,5,NA,14,"EDDF"
"155",2013-06-04,21,15,9,10,7,4,71,54,29,1024,1021,1018,10,10,10,23,16,NA,0,1,NA,24,"EDDF"
"156",2013-06-05,23,17,10,13,10,7,94,61,34,1020,1018,1017,31,13,10,19,10,NA,0,3,"Fog",63,"EDDF"
"157",2013-06-06,25,18,11,10,8,4,76,48,20,1021,1019,1018,10,10,10,16,11,NA,0,1,NA,32,"EDDF"
"158",2013-06-07,26,19,12,14,12,9,88,57,27,1021,1019,1017,31,13,10,23,10,NA,0,1,NA,45,"EDDF"
"159",2013-06-08,26,20,14,19,14,12,100,69,34,1019,1015,1011,31,15,5,23,10,NA,35.05,3,"Fog-Rain-Hail-Thunderstorm",51,"EDDF"
"160",2013-06-09,21,17,14,16,14,13,100,83,57,1012,1010,1008,31,13,2,21,10,NA,9.91,5,"Fog-Rain-Thunderstorm",10,"EDDF"
"161",2013-06-10,20,17,13,15,13,11,100,81,59,1015,1010,1008,31,12,7,21,10,NA,2.03,6,"Fog-Rain",354,"EDDF"
"162",2013-06-11,22,18,13,14,11,6,100,68,26,1019,1017,1015,26,9,6,14,6,NA,0,5,"Rain",230,"EDDF"
"163",2013-06-12,23,17,11,15,13,10,100,73,49,1021,1019,1018,31,14,10,18,6,29,0,6,"Rain",183,"EDDF"
"164",2013-06-13,27,21,14,17,15,11,100,68,34,1019,1016,1011,10,10,10,34,11,63,7.11,6,"Rain",215,"EDDF"
"165",2013-06-14,19,15,11,13,9,6,100,68,34,1023,1020,1017,31,11,10,23,13,NA,0,4,"Rain",188,"EDDF"
"166",2013-06-15,22,17,11,14,11,8,94,66,36,1018,1015,1014,10,10,10,32,13,NA,0,6,NA,223,"EDDF"
"167",2013-06-16,24,18,11,11,9,7,88,56,23,1018,1016,1014,10,10,10,18,10,37,0,5,"Fog",209,"EDDF"
"168",2013-06-17,32,23,15,20,14,10,78,54,28,1015,1013,1010,10,10,10,16,10,NA,0,5,"Rain",50,"EDDF"
"169",2013-06-18,33,26,19,20,18,16,94,61,26,1016,1014,1012,31,25,10,21,6,NA,0,1,NA,31,"EDDF"
"170",2013-06-19,35,29,22,21,19,16,74,53,24,1015,1011,1008,31,31,31,21,13,34,0,NA,"Rain",46,"EDDF"
"171",2013-06-20,27,21,16,22,19,14,100,71,48,1014,1011,1009,31,11,6,58,11,85,7.87,4,"Rain-Thunderstorm",302,"EDDF"
"172",2013-06-21,23,19,15,16,13,10,100,70,40,1018,1015,1012,31,11,10,34,21,48,0,4,"Rain-Thunderstorm",212,"EDDF"
"173",2013-06-22,23,18,13,14,12,11,94,68,40,1019,1016,1013,31,10,10,29,14,39,0,4,"Rain",207,"EDDF"
"174",2013-06-23,21,18,15,13,10,7,82,59,34,1017,1014,1013,10,10,10,39,23,58,0,5,"Rain",216,"EDDF"
"175",2013-06-24,19,16,13,11,10,9,82,67,45,1023,1020,1017,19,10,10,32,16,NA,0,6,"Rain",254,"EDDF"
"176",2013-06-25,18,15,12,11,9,4,88,67,40,1027,1025,1023,31,11,10,26,14,NA,0,6,"Rain",311,"EDDF"
"177",2013-06-26,17,13,9,8,6,4,76,58,34,1029,1028,1027,10,10,10,21,10,35,0,6,NA,300,"EDDF"
"178",2013-06-27,16,13,11,12,10,8,94,83,58,1027,1024,1022,26,10,8,14,6,26,4.06,6,"Rain",186,"EDDF"
"179",2013-06-28,18,14,10,11,9,7,100,72,43,1023,1021,1020,31,12,10,16,8,27,0,6,"Fog-Rain",218,"EDDF"
"180",2013-06-29,21,17,13,17,12,8,100,74,42,1024,1019,1015,31,10,5,29,14,48,5.08,6,"Rain",254,"EDDF"
"181",2013-06-30,21,14,7,11,8,5,100,62,31,1025,1023,1021,26,12,10,19,6,34,0,4,NA,252,"EDDF"
"182",2013-07-01,25,18,11,14,12,9,94,64,31,1022,1019,1015,31,12,10,19,8,42,0,5,NA,205,"EDDF"
"183",2013-07-02,26,20,14,14,13,10,88,60,27,1017,1015,1012,31,11,10,19,8,27,0,6,"Fog",204,"EDDF"
"184",2013-07-03,19,18,17,18,16,13,100,85,60,1016,1011,1009,31,13,10,23,10,39,6.1,7,"Rain-Thunderstorm",207,"EDDF"
"185",2013-07-04,25,20,16,17,14,12,100,73,36,1025,1020,1016,31,11,10,21,6,NA,0,5,"Fog-Rain",241,"EDDF"
"186",2013-07-05,24,20,16,15,14,13,94,68,46,1029,1027,1025,31,13,10,16,6,NA,0,5,NA,318,"EDDF"
"187",2013-07-06,27,21,16,16,14,12,88,61,32,1029,1028,1026,31,15,10,21,13,NA,0,2,NA,35,"EDDF"
"188",2013-07-07,28,22,17,15,12,9,82,52,21,1029,1028,1027,31,15,10,26,14,39,0,1,NA,27,"EDDF"
"189",2013-07-08,28,22,16,13,12,11,72,50,27,1030,1028,1026,10,10,10,24,14,39,0,1,NA,33,"EDDF"
"190",2013-07-09,28,22,17,14,13,11,77,51,27,1027,1023,1020,10,10,10,21,13,40,0,2,NA,33,"EDDF"
"191",2013-07-10,27,23,18,15,13,8,78,53,23,1021,1019,1016,31,17,10,23,14,37,0,4,NA,23,"EDDF"
